Store,Dept,Date,forecast,lower_95,upper_95,method
10,96,2012-11-23,15275.314348708904,13607.58471980511,16865.474696476205,SARIMAX
11,2,2012-11-02,53891.48909130189,47500.07669317431,59307.719931082975,SARIMAX
11,2,2012-11-09,50073.719002072285,43674.91620429293,55489.94984185337,SARIMAX
11,2,2012-11-16,50075.45404893434,43676.65125115499,55491.68488871543,SARIMAX
11,2,2012-11-23,50453.49311769036,44062.08071956278,55869.72395747145,SARIMAX
11,9,2012-11-02,14982.26660753132,11413.311262744122,21242.675035038254,SARIMAX
11,9,2012-11-09,14010.837511042962,10441.882166255764,20271.24593854989,SARIMAX
11,9,2012-11-16,14576.412730541131,11007.457385753933,20034.64584068643,SARIMAX
11,9,2012-11-23,23775.46370346262,20206.508358675423,29233.69681360792,SARIMAX
11,14,2012-11-02,24590.15040306704,20671.31359291867,29809.825988367968,SARIMAX
11,14,2012-11-09,25224.04921019836,21305.21240004999,30524.41717536588,SARIMAX
11,14,2012-11-16,24288.42013473074,20369.583324582367,29508.095720031662,SARIMAX
11,14,2012-11-23,45111.96520543162,41193.128395283245,50331.64079073255,SARIMAX
11,8,2012-11-02,38276.517546906296,34689.847363077264,41338.504382224455,SARIMAX
11,8,2012-11-09,35280.03502989806,32016.962954457595,38342.02186521622,SARIMAX
11,8,2012-11-16,36601.27357479645,33338.20149935598,39663.260410114606,SARIMAX
11,8,2012-11-23,36319.22942480323,32732.5592409742,39381.216260121386,SARIMAX
11,26,2012-11-02,14122.258258906715,11168.25134228114,17744.912444130958,SARIMAX
11,26,2012-11-09,12733.187379275843,9236.420362757966,16598.87000544533,SARIMAX
11,26,2012-11-16,10616.017034189688,7662.01011756411,14238.671219413927,SARIMAX
11,26,2012-11-23,12482.87669485747,8986.109678339593,16105.530880081713,SARIMAX
11,22,2012-11-02,15132.41604084652,12116.604100980248,19717.80147367665,SARIMAX
11,22,2012-11-09,16321.432290098037,13305.620350231762,20906.817722928165,SARIMAX
11,22,2012-11-16,15275.130604238597,12259.31866437232,19860.516037068723,SARIMAX
11,22,2012-11-23,23563.20667488686,20547.394735020585,28148.592107716988,SARIMAX
11,20,2012-11-02,8003.556711285482,5365.747675873081,10256.675679315753,SARIMAX
11,20,2012-11-09,8334.005784120487,5696.196748708086,10587.124752150758,SARIMAX
11,20,2012-11-16,8061.067134295163,6102.894983190379,10446.580423439793,SARIMAX
11,20,2012-11-23,9853.12727868666,7894.955127581876,12106.24624671693,SARIMAX
11,28,2012-11-02,1907.1778996504167,1635.6046364441086,2199.201190619497,SARIMAX
11,28,2012-11-09,1363.966836122789,1092.39357291648,1636.6748965742802,SARIMAX
11,28,2012-11-16,1212.6332625052646,970.6850449284264,1484.8460606357949,SARIMAX
11,28,2012-11-23,1106.4855451175806,864.5373275407424,1378.6983432481109,SARIMAX
11,58,2012-11-02,2652.746708842401,649.2176288815326,6247.1077865392745,SARIMAX
11,58,2012-11-09,2626.527422882198,622.9983429213298,6220.888500579071,SARIMAX
11,58,2012-11-16,2652.261954248576,522.1165282301467,6246.623031945449,SARIMAX
11,58,2012-11-23,2646.0727399726748,639.3782513603676,5249.25203919163,SARIMAX
11,49,2012-11-02,8901.491335231316,5466.5327605065295,11903.8568049055,SARIMAX
11,49,2012-11-09,9994.58023244919,7081.564747063073,12996.945702123376,SARIMAX
11,49,2012-11-16,9194.83939464656,6281.823909260443,12014.634744386982,SARIMAX
11,49,2012-11-23,8049.294942845596,5136.279457459478,10869.090292586015,SARIMAX
11,67,2012-11-02,9798.499627119858,6254.622815241848,13418.099493553287,SARIMAX
11,67,2012-11-09,9839.169726458971,6295.292914580963,13673.139788018132,SARIMAX
11,67,2012-11-16,9973.09040034184,6402.148449015758,13592.69026677527,SARIMAX
11,67,2012-11-23,8482.071788099569,4938.194976221559,12101.671654532998,SARIMAX
11,79,2012-11-02,35871.47595725535,31096.34086127859,41791.26989498316,SARIMAX
11,79,2012-11-09,29060.349215745868,24285.214119769105,34980.14315347368,SARIMAX
11,79,2012-11-16,27799.7697163808,23024.63462040403,33719.5636541086,SARIMAX
11,79,2012-11-23,30439.35429333221,25245.366066497983,36359.14823106001,SARIMAX
11,81,2012-11-02,12481.045383359173,11416.52903194874,13902.679460978405,SARIMAX
11,81,2012-11-09,12729.542397643352,11665.02604623292,14520.31645635142,SARIMAX
11,81,2012-11-16,12714.214374345716,11661.03332091508,14135.848451964946,SARIMAX
11,81,2012-11-23,13094.0146103692,12029.498258958767,14515.648687988429,SARIMAX
11,85,2012-11-02,1925.0320124507964,1228.3320059970056,2792.294327593873,SARIMAX
11,85,2012-11-09,1798.002826315335,1101.302819861544,2665.265141458412,SARIMAX
11,85,2012-11-16,1733.6877939554652,1036.9877875016743,2600.9501090985414,SARIMAX
11,85,2012-11-23,1631.0284998533998,934.328493399609,2498.290814996476,SARIMAX
11,91,2012-11-02,41218.03208626097,38219.902989610346,45834.469876574825,SARIMAX
11,91,2012-11-09,44782.6911174453,41784.56202079467,49476.70708866085,SARIMAX
11,91,2012-11-16,42191.26831231119,39193.13921566056,46885.28428352674,SARIMAX
11,91,2012-11-23,38641.43772552788,35643.308628877254,43255.88633171606,SARIMAX
11,87,2012-11-02,20255.4764930044,17482.3033094407,23751.093558266395,SARIMAX
11,87,2012-11-09,18217.515297612583,15444.342114048888,22631.439737082925,SARIMAX
11,87,2012-11-16,17808.958491111913,15035.785307548214,21304.575556373915,SARIMAX
11,87,2012-11-23,17892.36377022605,15119.190586662353,21387.98083548805,SARIMAX
11,96,2012-11-02,20864.91888708773,18240.082111522406,25928.21012236896,SARIMAX
11,96,2012-11-09,20264.44776780503,17639.610992239708,24678.2433394858,SARIMAX
11,96,2012-11-16,20116.51852243753,17491.681746872207,24530.314094118297,SARIMAX
11,96,2012-11-23,25364.29799493682,22739.461219371497,29778.093566617583,SARIMAX
12,1,2012-11-02,28552.691534002228,8309.261839203118,50840.94604763246,SARIMAX
12,1,2012-11-09,13452.76634963818,0.0,35741.02086326841,SARIMAX
12,1,2012-11-16,13863.19431400379,0.0,31147.88194902584,SARIMAX
12,1,2012-11-23,14244.906467890689,0.0,31529.59410291273,SARIMAX
12,10,2012-11-02,16122.200473657436,13120.08993867558,19631.135170279347,SARIMAX
12,10,2012-11-09,16605.516670511053,13603.406135529196,20114.45136713297,SARIMAX
12,10,2012-11-16,16387.755959493486,13385.64542451163,19896.6906561154,SARIMAX
12,10,2012-11-23,16179.192289613522,13128.657684950173,19688.126986235435,SARIMAX
12,6,2012-11-02,5094.585443377912,1995.2448081261327,8959.906665965467,SARIMAX
12,6,2012-11-09,5297.887354331661,2198.5467190798818,9367.70069972329,SARIMAX
12,6,2012-11-16,4647.299972922778,1547.959337670998,8717.113318314405,SARIMAX
12,6,2012-11-23,24074.96297960508,20975.6223443533,27940.28420219264,SARIMAX
12,12,2012-11-02,4569.297982344462,3677.211625578685,5443.400779961575,SARIMAX
12,12,2012-11-09,4515.193504672554,3575.078345234096,5389.2963022896665,SARIMAX
12,12,2012-11-16,4598.958091034941,3658.842931596483,5473.060888652054,SARIMAX
12,12,2012-11-23,4423.833344779841,3531.7469880140643,5390.712357618925,SARIMAX
12,16,2012-11-02,3209.91736470566,586.0454932776156,6190.130449718908,SARIMAX
12,16,2012-11-09,2829.574667097693,205.7027956696488,5809.78775211094,SARIMAX
12,16,2012-11-16,2679.055312843667,55.18344141562284,5659.268397856915,SARIMAX
12,16,2012-11-23,3542.940039109789,919.0681676817449,6523.153124123037,SARIMAX
12,17,2012-11-02,11918.850789838074,9792.19824391676,14795.402745658948,SARIMAX
12,17,2012-11-09,12110.810038707852,9984.157492786537,14396.37648240604,SARIMAX
12,17,2012-11-16,11653.502343504351,9622.077290841247,13939.06878720254,SARIMAX
12,17,2012-11-23,15355.823253187777,13324.398200524667,17499.89351156679,SARIMAX
12,23,2012-11-02,42446.00433669586,37355.86011321531,49956.50105804937,SARIMAX
12,23,2012-11-09,45448.597162433376,40358.452938952825,52959.09388378688,SARIMAX
12,23,2012-11-16,36550.41443077515,30131.89702880369,44060.911152128654,SARIMAX
12,23,2012-11-23,45967.42956748394,40877.28534400339,53477.92628883744,SARIMAX
12,18,2012-11-02,34262.82553471699,28603.08834462706,39997.28870036322,SARIMAX
12,18,2012-11-09,15044.204079487412,9384.46688939748,20778.667245133645,SARIMAX
12,18,2012-11-16,19291.77486805952,13632.037677969587,25052.39960567695,SARIMAX
12,18,2012-11-23,43911.443342374274,38125.41961282156,49645.9065080205,SARIMAX
12,27,2012-11-02,2723.015825672989,2231.2694441200697,3387.377698483412,SARIMAX
12,27,2012-11-09,3119.256231095245,2627.5098495423254,3783.6181039056673,SARIMAX
12,27,2012-11-16,2475.815058441848,1839.233752523569,3140.1769312522706,SARIMAX
12,27,2012-11-23,2793.3243471161218,2301.5779655632023,3457.6862199265443,SARIMAX
12,31,2012-11-02,2946.1972296125414,1625.552648563115,4355.238271842156,SARIMAX
12,31,2012-11-09,3398.00660536692,2076.722266145972,4807.047647596535,SARIMAX
12,31,2012-11-16,2645.875014300065,1325.2304332506392,4054.91605652968,SARIMAX
12,31,2012-11-23,2786.505071132093,1465.8604900826672,4195.546113361708,SARIMAX
12,32,2012-11-02,7286.96794068599,5011.817993181924,10394.391824661869,SARIMAX
12,32,2012-11-09,6894.21568194236,4619.065734438294,10314.646331603422,SARIMAX
12,32,2012-11-16,7452.743407916241,5177.593460412176,10560.167291892118,SARIMAX
12,32,2012-11-23,10485.704651163882,8210.554703659816,13593.128535139758,SARIMAX
12,33,2012-11-02,11883.72631794619,8088.978610388687,16386.2851214164,SARIMAX
12,33,2012-11-09,15471.253885821498,12531.559038992762,19973.812689291703,SARIMAX
12,33,2012-11-16,11116.322460528763,7321.574752971261,15420.57167035491,SARIMAX
12,33,2012-11-23,14997.608388162544,11202.860680605045,19301.85759798869,SARIMAX
12,38,2012-11-02,69766.03123399397,57071.43831811438,82899.16825707894,SARIMAX
12,38,2012-11-09,55030.24196969764,42335.64905381805,68163.37899278261,SARIMAX
12,38,2012-11-16,75968.2766898241,63273.6837739445,89101.41371290907,SARIMAX
12,38,2012-11-23,41237.18647988694,25851.04776708104,54370.32350297191,SARIMAX
12,36,2012-11-02,2727.3249029515027,780.972422939476,5269.59189293357,SARIMAX
12,36,2012-11-09,2908.9396362654425,639.7920689905832,5451.20662624751,SARIMAX
12,36,2012-11-16,2517.2671458322097,570.914665820183,5059.534135814278,SARIMAX
12,36,2012-11-23,2508.015010802217,561.6625307901904,5242.652478680388,SARIMAX
12,80,2012-11-02,120.04953137591858,40.369299107001,221.55454502926725,SARIMAX
12,80,2012-11-09,121.73202540882752,42.05179313990995,223.2370390621762,SARIMAX
12,80,2012-11-16,124.66178288600676,44.981550617089184,226.16679653935543,SARIMAX
12,80,2012-11-23,126.18407811912388,46.50384585020629,227.68909177247247,SARIMAX
12,55,2012-11-02,8665.160743661132,4496.210886813797,17183.37104415126,SARIMAX
12,55,2012-11-09,29623.28644879041,25454.33659194308,38141.496749280544,SARIMAX
12,55,2012-11-16,14821.314175919266,10652.36431907193,22763.95808243353,SARIMAX
12,55,2012-11-23,34152.68195144715,30238.535847361083,42095.32585796142,SARIMAX
12,56,2012-11-02,188.6826272495891,0.0,1142.088317888015,SARIMAX
12,56,2012-11-09,442.8648134504332,0.0,1396.270504088859,SARIMAX
12,56,2012-11-16,382.32221936751847,0.0,1335.7279100059443,SARIMAX
12,56,2012-11-23,282.1159922000156,0.0,1244.8948580966155,SARIMAX
12,82,2012-11-02,16844.76749141158,15166.99318361219,19693.26400952145,SARIMAX
12,82,2012-11-09,17370.79268478443,15759.941616525624,21100.54786966197,SARIMAX
12,82,2012-11-16,16387.81307198656,14183.212342911242,19236.30959009643,SARIMAX
12,82,2012-11-23,18480.77717185546,16276.176442780144,21329.27368996533,SARIMAX
12,92,2012-11-02,28042.042766568848,25078.259803693258,31314.40260894958,SARIMAX
12,92,2012-11-09,27708.49608815973,25274.45098188137,30980.85593054046,SARIMAX
12,92,2012-11-16,26221.02015587328,23786.97504959492,29493.379998254004,SARIMAX
12,92,2012-11-23,27262.74365587893,25041.687277314275,30535.103498259665,SARIMAX
12,98,2012-11-02,594.4742018308896,355.677725387277,906.6535683120916,SARIMAX
12,98,2012-11-09,513.6436854754863,276.7104918765301,825.8230519566885,SARIMAX
12,98,2012-11-16,534.0660890323899,222.60158164717663,873.8060932296316,SARIMAX
12,98,2012-11-23,566.1056209067312,329.172427307775,878.2849873879334,SARIMAX
12,97,2012-11-02,2701.536558330427,2323.951037573328,3088.281448216714,SARIMAX
12,97,2012-11-09,2471.240535422321,2092.8237687347582,2852.1327123658784,SARIMAX
12,97,2012-11-16,2514.704844396099,2137.119323639,2895.5970213396563,SARIMAX
12,97,2012-11-23,2234.2914132476835,1855.8746465601205,2585.1305298015964,SARIMAX
12,93,2012-11-02,670.2609323022709,478.5107655710816,927.1025602477464,SARIMAX
12,93,2012-11-09,647.2157651256281,455.4655983944388,949.0717153307166,SARIMAX
12,93,2012-11-16,575.5676300972964,383.8174633661071,832.4092580427717,SARIMAX
12,93,2012-11-23,590.5278473247814,398.7776805935921,847.3694752702568,SARIMAX
13,1,2012-11-02,62229.20154896572,27457.948248670145,107971.3204837152,SARIMAX
13,1,2012-11-09,34450.437713772684,0.0,117233.93843615848,SARIMAX
13,1,2012-11-16,35559.57401157114,788.3207112755626,81301.69294632062,SARIMAX
13,1,2012-11-23,36555.84585240907,1784.5925521134925,119339.34657479486,SARIMAX
13,10,2012-11-02,34813.65895274936,28831.8476384555,41030.14593611198,SARIMAX
13,10,2012-11-09,34611.31536086889,28629.504046575024,40791.93508006622,SARIMAX
13,10,2012-11-16,34893.29000562416,28753.079003200783,41073.90972482149,SARIMAX
13,10,2012-11-23,35276.5230593517,29294.71174505784,41457.14277854903,SARIMAX
13,6,2012-11-02,6237.689629074263,2106.2372538171912,10134.320951622238,SARIMAX
13,6,2012-11-09,6312.416270559932,2180.9638953028607,10218.204196535173,SARIMAX
13,6,2012-11-16,5647.113028516054,1491.159146900574,9543.74435106403,SARIMAX
13,6,2012-11-23,26515.056140068074,22383.603764811003,30411.68746261605,SARIMAX
13,12,2012-11-02,7536.2707805467635,5780.966293477982,8995.14728271882,SARIMAX
13,12,2012-11-09,7271.948057199774,5784.646116303884,8730.824559371831,SARIMAX
13,12,2012-11-16,7399.98528416161,5919.555203423999,8858.861786333668,SARIMAX
13,12,2012-11-23,7137.712946273619,5657.282865536008,8596.589448445677,SARIMAX
13,16,2012-11-02,4568.07849017007,0.0,18682.630585746745,SARIMAX
13,16,2012-11-09,3885.5493017636127,0.0,25077.849488488508,SARIMAX
13,16,2012-11-16,3154.979801151549,0.0,17269.531896728226,SARIMAX
13,16,2012-11-23,2386.40137567834,0.0,16500.953471255016,SARIMAX
13,18,2012-11-02,44361.91884133397,29637.60717988617,65616.604522577,SARIMAX
13,18,2012-11-09,26993.421820465883,12269.110159018084,54588.91113811065,SARIMAX
13,18,2012-11-16,33291.140182382034,18566.82852093424,54545.82586362507,SARIMAX
13,18,2012-11-23,53129.6610952001,38405.3494337523,80725.15041284486,SARIMAX
13,17,2012-11-02,18694.32642072519,15823.918634397363,21908.497254540987,SARIMAX
13,17,2012-11-09,19689.63652468788,16819.22873836005,22903.80735850368,SARIMAX
13,17,2012-11-16,18974.62312101415,15561.079596514784,22188.793954829947,SARIMAX
13,17,2012-11-23,21865.102336209944,18994.69454988212,25079.273170025743,SARIMAX
13,31,2012-11-02,6752.35750651053,4692.428730993035,9692.39755975685,SARIMAX
13,31,2012-11-09,5350.130697883578,3290.201922366084,8290.170751129897,SARIMAX
13,31,2012-11-16,4816.121935780588,2591.2338717648904,7756.161989026907,SARIMAX
13,31,2012-11-23,5086.417844878468,2861.5297808627706,8395.892641679244,SARIMAX
13,23,2012-11-02,38799.98852471897,32765.27216244453,47143.749757188925,SARIMAX
13,23,2012-11-09,42791.511989202685,36756.79562692824,51135.27322167264,SARIMAX
13,23,2012-11-16,35666.415484272795,29631.69912199836,44010.176716742746,SARIMAX
13,23,2012-11-23,46214.42322631627,40179.70686404183,54558.18445878623,SARIMAX
13,27,2012-11-02,4382.980542288128,3781.801373924957,5511.567272082253,SARIMAX
13,27,2012-11-09,4586.741671275055,3985.562502911884,5958.780369062973,SARIMAX
13,27,2012-11-16,4510.421079998562,3909.2419116353913,5639.007809792687,SARIMAX
13,27,2012-11-23,5329.032350282996,4727.853181919825,6457.61908007712,SARIMAX
13,32,2012-11-02,8379.144167190134,5858.592007971665,13146.363598506608,SARIMAX
13,32,2012-11-09,9254.332464820383,6749.6137368389445,16233.365990913066,SARIMAX
13,32,2012-11-16,8608.775743740287,5470.719766277627,13375.99517505676,SARIMAX
13,32,2012-11-23,11414.715767410496,8909.997039429058,16181.93519872697,SARIMAX
13,36,2012-11-02,2013.4261531418367,570.7566596796919,4049.480546705352,SARIMAX
13,36,2012-11-09,2074.388066947772,0.0,3674.3547088380783,SARIMAX
13,36,2012-11-16,1332.3984595090442,0.0,2932.3651013993504,SARIMAX
13,36,2012-11-23,1073.2890749237451,0.0,3109.343468487259,SARIMAX
13,33,2012-11-02,12020.911844406986,6838.705474296862,17186.46661120038,SARIMAX
13,33,2012-11-09,15106.257067900737,9924.050697790612,20282.447427164567,SARIMAX
13,33,2012-11-16,13296.066249131014,7992.022151115634,18461.621015924407,SARIMAX
13,33,2012-11-23,24999.73584936673,19817.52947925661,30165.290616160128,SARIMAX
13,38,2012-11-02,93460.7453984504,74414.01957325399,111596.36320431223,SARIMAX
13,38,2012-11-09,97492.38196616406,78445.65614096765,115627.9997720259,SARIMAX
13,38,2012-11-16,88848.86387203219,69802.13804683578,106984.48167789404,SARIMAX
13,38,2012-11-23,78009.69464745087,58749.392213425584,96466.3471389278,SARIMAX
13,55,2012-11-02,17599.839189409216,11534.307958086922,29144.59573110405,SARIMAX
13,55,2012-11-09,45136.82278690016,39027.03147152073,57093.61646712465,SARIMAX
13,55,2012-11-16,28671.5145662348,22605.983334912504,40205.7060530956,SARIMAX
13,55,2012-11-23,69148.43227769788,63082.901046375584,80682.62376455868,SARIMAX
13,80,2012-11-02,19024.633793888283,17309.41439786411,20615.23958941341,SARIMAX
13,80,2012-11-09,18946.322400596608,17231.103004572436,20536.92819612173,SARIMAX
13,80,2012-11-16,19167.34781778348,17256.25890661435,20757.953613308604,SARIMAX
13,80,2012-11-23,19136.28596226351,17421.06656623934,20726.89175778864,SARIMAX
13,56,2012-11-02,1096.2525986229325,0.0,8361.461891877863,SARIMAX
13,56,2012-11-09,1364.011228839329,0.0,8629.22052209426,SARIMAX
13,56,2012-11-16,1133.728025924554,0.0,8398.937319179486,SARIMAX
13,56,2012-11-23,1963.5401848687347,0.0,9228.749478123666,SARIMAX
13,82,2012-11-02,32377.472852986062,27004.02890268851,39234.499012702094,SARIMAX
13,82,2012-11-09,35054.93373762831,29681.48978733076,43859.03219907862,SARIMAX
13,82,2012-11-16,33105.394226798184,27731.95027650063,40011.0971940573,SARIMAX
13,82,2012-11-23,41220.9679165097,35847.523966212146,48077.994076225725,SARIMAX
13,92,2012-11-02,196370.5458264026,182287.8372375354,208340.80611033848,SARIMAX
13,92,2012-11-09,214637.097555612,200554.3889667448,226607.35783954785,SARIMAX
13,92,2012-11-16,216938.7276153357,202856.0190264685,228908.9878992716,SARIMAX
13,92,2012-11-23,235904.2343641644,220563.6019620632,247874.49464810023,SARIMAX
13,93,2012-11-02,55572.52017469948,49527.80902541187,62701.008469234606,SARIMAX
13,93,2012-11-09,63468.83635872081,57424.1252094332,71223.60337802782,SARIMAX
13,93,2012-11-16,67860.1800342028,62077.5900270666,74119.08370762916,SARIMAX
13,93,2012-11-23,72654.06717331645,66609.35602402885,80408.83419262346,SARIMAX
13,97,2012-11-02,27509.289873770365,24367.613552707742,30290.43766846492,SARIMAX
13,97,2012-11-09,29170.96617339621,25861.83574647088,31952.11396809076,SARIMAX
13,97,2012-11-16,27118.074935467663,23976.398614405047,29747.651395399887,SARIMAX
13,97,2012-11-23,24072.094125776934,20930.41780471432,27014.9399325969,SARIMAX
13,98,2012-11-02,16067.136734627533,13914.215366802844,18589.45963340109,SARIMAX
13,98,2012-11-09,15658.95805900838,13506.03669118369,18153.82306193905,SARIMAX
13,98,2012-11-16,16055.714800805586,13902.793432980898,18550.57980373626,SARIMAX
13,98,2012-11-23,20350.00836666188,18197.086998837192,22844.873369592555,SARIMAX
14,5,2012-11-02,30851.54418038424,13002.439428456426,48105.49529621994,SARIMAX
14,5,2012-11-09,36956.07278281344,19106.96803088564,52940.54621018736,SARIMAX
14,5,2012-11-16,32801.55857516184,14952.453823234036,48786.032002535765,SARIMAX
14,5,2012-11-23,73493.58266126337,59080.59934772772,89478.0560886373,SARIMAX
14,4,2012-11-02,41265.83861033722,32243.0331766652,46563.96179201358,SARIMAX
14,4,2012-11-09,41475.51226007908,32416.415715179228,47590.415991105365,SARIMAX
14,4,2012-11-16,41655.76953128733,32596.672986387483,47770.67326231362,SARIMAX
14,4,2012-11-23,44293.71432836621,37847.38376831716,49591.83751004257,SARIMAX
14,7,2012-11-02,48864.10015014986,26324.7148127202,68411.42150221091,SARIMAX
14,7,2012-11-09,59069.14727549012,36529.76193806046,78616.46862755116,SARIMAX
14,7,2012-11-16,53257.97177493198,30718.586437502323,72805.29312699303,SARIMAX
14,7,2012-11-23,106332.52738041604,83793.1420429864,136692.20328770264,SARIMAX
14,13,2012-11-02,50027.15472191735,42215.34111482706,56127.40566461689,SARIMAX
14,13,2012-11-09,49223.92048989978,41361.136242394976,55324.17143259932,SARIMAX
14,13,2012-11-16,48052.467175040845,40189.68292753604,54152.71811774038,SARIMAX
14,13,2012-11-23,47810.06355187494,39998.24994478465,53910.31449457448,SARIMAX
14,24,2012-11-02,8860.379048538975,5220.173058726174,13504.241846058503,SARIMAX
14,24,2012-11-09,8017.524100728549,4377.318110915749,12661.386898248078,SARIMAX
14,24,2012-11-16,6238.693524052124,2598.4875342393234,10882.556321571654,SARIMAX
14,24,2012-11-23,14070.415364994818,10430.209375182018,18986.477709866063,SARIMAX
14,21,2012-11-02,6380.437150156318,4452.598563208812,8634.748257933448,SARIMAX
14,21,2012-11-09,6580.896135784302,4420.204040192568,8891.960604560763,SARIMAX
14,21,2012-11-16,7503.908821911065,5576.070234963559,9814.973290687529,SARIMAX
14,21,2012-11-23,9743.974664553369,7900.309092723554,11998.285772330495,SARIMAX
14,25,2012-11-02,12801.824646714142,9544.145323787508,17626.543534470962,SARIMAX
14,25,2012-11-09,10674.971086640591,5903.928839755101,15152.195731206144,SARIMAX
14,25,2012-11-16,11252.23957518256,6481.19732829707,15729.464219748112,SARIMAX
14,25,2012-11-23,11935.965735061778,8678.286412135143,16760.6846228186,SARIMAX
14,34,2012-11-02,23497.124374503528,17906.48098695627,31697.000371852904,SARIMAX
14,34,2012-11-09,22630.663033822475,15902.006324978604,31170.370801916568,SARIMAX
14,34,2012-11-16,20949.555022113665,15358.911634566408,29149.43101946304,SARIMAX
14,34,2012-11-23,23230.43285811564,17639.78947056838,31430.308855465013,SARIMAX
14,41,2012-11-02,3518.975587727684,1301.3755501250707,5581.384698729851,SARIMAX
14,41,2012-11-09,2935.1307722663746,1707.161060121453,5005.090902759652,SARIMAX
14,41,2012-11-16,2759.653909120324,510.8711535665634,4829.614039613601,SARIMAX
14,41,2012-11-23,3570.501558893458,1352.9015212908448,5640.461689386735,SARIMAX
14,42,2012-11-02,6332.529843549356,4542.26951343356,8241.26813421017,SARIMAX
14,42,2012-11-09,6324.169915585517,4470.407236233062,8237.630288947075,SARIMAX
14,42,2012-11-16,6360.5967837225535,4506.834104370098,8269.335074383367,SARIMAX
14,42,2012-11-23,6316.425175932692,4526.164845816896,8225.163466593505,SARIMAX
14,44,2012-11-02,5235.165909140301,4131.507075137879,6241.834472292841,SARIMAX
14,44,2012-11-09,5172.898235035347,4069.239401032925,6179.566798187888,SARIMAX
14,44,2012-11-16,4967.8015008691,3765.731574355783,6366.738873000319,SARIMAX
14,44,2012-11-23,6038.135570206421,4934.476736203999,7044.804133358962,SARIMAX
14,52,2012-11-02,2133.453157332129,1134.3771047644702,3206.8211216511163,SARIMAX
14,52,2012-11-09,1879.535614185913,995.670073114535,2866.9450676095744,SARIMAX
14,52,2012-11-16,1977.2625333838373,978.1864808161786,2964.671986807499,SARIMAX
14,52,2012-11-23,3552.680470184713,2668.814929113335,4626.0484345037,SARIMAX
14,46,2012-11-02,25738.93847960219,22129.815240059383,32985.60646369384,SARIMAX
14,46,2012-11-09,27095.2751684745,23486.151928931697,34341.94315256615,SARIMAX
14,46,2012-11-16,27280.88638154357,23671.763142000764,34658.640666647625,SARIMAX
14,46,2012-11-23,27561.253815197524,23952.13057565472,34807.92179928917,SARIMAX
14,54,2012-10-19,52.90138910406856,0.0,247.74491871185845,SARIMAX
14,54,2012-10-26,26.670362416006206,0.0,221.5138920237961,SARIMAX
14,54,2012-11-02,0.0,0.0,185.4580855004176,SARIMAX
14,54,2012-11-09,10.358989490235745,0.0,256.2479695499825,SARIMAX
14,74,2012-11-02,16878.37250610902,12312.0178573451,22048.406839986008,SARIMAX
14,74,2012-11-09,16623.20658509897,12056.851936335052,21632.34025289945,SARIMAX
14,74,2012-11-16,14447.641459626178,9775.082482596488,19456.775127426656,SARIMAX
14,74,2012-11-23,25817.30838683803,21250.95373807412,30826.442054638508,SARIMAX
14,59,2012-11-02,176.71193725662883,0.0,485.4850694259054,SARIMAX
14,59,2012-11-09,269.54768189113383,0.0,585.7591268116955,SARIMAX
14,59,2012-11-16,482.6227482203768,0.0,1088.928390442683,SARIMAX
14,59,2012-11-23,466.7627179035492,0.0,775.5358500728257,SARIMAX
14,90,2012-11-02,90488.06268843164,70526.92370687715,102724.71605669244,SARIMAX
14,90,2012-11-09,91610.63389914364,71625.28930716678,110268.66905207916,SARIMAX
14,90,2012-11-16,90704.40509492632,70719.06050294946,109362.44024786184,SARIMAX
14,90,2012-11-23,97734.20549947357,83377.00783455453,109970.85886773437,SARIMAX
14,95,2012-11-02,109258.3080551194,88104.35107520917,128258.6984300208,SARIMAX
14,95,2012-11-09,111599.7369056933,90445.77992578303,130600.12728059468,SARIMAX
14,95,2012-11-16,109693.662951619,88539.70597170874,128694.05332652036,SARIMAX
14,95,2012-11-23,108606.09944871331,87452.14246880308,127606.48982361471,SARIMAX
14,83,2012-11-02,9929.868972770304,7514.526878949833,12387.98317265647,SARIMAX
14,83,2012-11-09,8701.601861656252,6286.2597678357815,11159.716061542418,SARIMAX
14,83,2012-11-16,7679.675156222187,5264.333062401716,10137.789356108353,SARIMAX
14,83,2012-11-23,7308.364205995876,4548.338969387268,10009.883771764838,SARIMAX
15,5,2012-11-02,16187.638039916288,4711.754345854275,24525.690543119814,SARIMAX
15,5,2012-11-09,19026.4097102574,7550.526016195388,27408.373903226413,SARIMAX
15,5,2012-11-16,14647.533644686451,3604.2677995944377,22985.58614788997,SARIMAX
15,5,2012-11-23,65991.15947750455,57749.68037847682,74329.21198070807,SARIMAX
15,7,2012-11-02,20555.332217213137,14975.219450856748,28736.870801049907,SARIMAX
15,7,2012-11-09,26344.179044698467,20764.06627834208,34625.87055009336,SARIMAX
15,7,2012-11-16,22810.28531164517,17230.172545288777,30991.82389548193,SARIMAX
15,7,2012-11-23,64124.80072810936,58544.68796175297,72406.49223350425,SARIMAX
15,4,2012-11-02,12964.620797606349,11672.9408365965,14760.021809249083,SARIMAX
15,4,2012-11-09,13409.965346430268,12105.98566657944,15202.684781039448,SARIMAX
15,4,2012-11-16,12686.286686686022,11394.606725676173,14479.006121295202,SARIMAX
15,4,2012-11-23,12710.25116174263,11437.321102627144,14502.97059635181,SARIMAX
15,21,2012-11-02,3209.4994980902948,2307.913844888169,4114.668369717134,SARIMAX
