Store,Dept,Date,forecast,method,lower_95,upper_95
29,99,2012-11-23,0.0,Seasonal_Naive,0.0,154.23249999999982
44,44,2012-11-02,0.0,Seasonal_Naive,0.0,159.88699999999963
44,44,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
44,44,2012-11-16,0.0,Seasonal_Naive,0.0,175.54924999999974
44,44,2012-11-23,0.0,Seasonal_Naive,0.0,154.59749999999946
4,47,2012-11-02,0.0,Seasonal_Naive,0.0,151.7784999999999
4,47,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
4,47,2012-11-16,0.0,Seasonal_Naive,0.0,168.66449999999986
4,47,2012-11-23,0.0,Seasonal_Naive,0.0,159.85824999999977
13,78,2012-11-02,0.0,Seasonal_Naive,0.0,158.4229999999999
13,78,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
13,78,2012-11-16,0.0,Seasonal_Naive,0.0,172.53
13,78,2012-11-23,0.0,Seasonal_Naive,0.0,156.0
30,29,2012-11-02,0.0,Seasonal_Naive,0.0,157.41
30,29,2012-11-09,0.0,Seasonal_Naive,0.0,174.7259999999999
30,29,2012-11-16,0.0,Seasonal_Naive,0.0,136.8159999999997
30,29,2012-11-23,0.0,Seasonal_Naive,0.0,173.76899999999995
35,77,2012-11-02,0.0,Seasonal_Naive,0.0,172.9799999999999
35,77,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
35,77,2012-11-16,0.0,Seasonal_Naive,0.0,149.48299999999998
35,77,2012-11-23,318.0,Seasonal_Naive,220.95,491.0197499999997
36,24,2012-11-02,0.0,Seasonal_Naive,0.0,149.6342499999998
36,24,2012-11-09,0.0,Seasonal_Naive,0.0,146.04999999999973
36,24,2012-11-16,0.0,Seasonal_Naive,0.0,157.1249999999998
36,24,2012-11-23,0.0,Seasonal_Naive,0.0,167.21499999999992
36,34,2012-11-02,0.0,Seasonal_Naive,0.0,159.95349999999925
36,34,2012-11-09,0.0,Seasonal_Naive,0.0,166.74
36,34,2012-11-16,0.0,Seasonal_Naive,0.0,149.0
36,34,2012-11-23,0.0,Seasonal_Naive,0.0,166.75149999999994
3,80,2012-11-02,23.17,Seasonal_Naive,0.0,163.96999999999997
3,80,2012-11-09,3.0,Seasonal_Naive,0.0,153.4984999999999
3,80,2012-11-16,28.96,Seasonal_Naive,0.0,178.58199999999988
3,80,2012-11-23,35.98,Seasonal_Naive,0.0,179.31175
18,99,2012-11-02,0.0,Seasonal_Naive,0.0,151.08324999999937
18,99,2012-11-09,0.0,Seasonal_Naive,0.0,151.7784999999999
18,99,2012-11-16,0.0,Seasonal_Naive,0.0,157.43474999999987
18,99,2012-11-23,0.0,Seasonal_Naive,0.0,178.0
15,43,2012-11-02,0.0,Seasonal_Naive,0.0,180.0059999999994
15,43,2012-11-09,0.0,Seasonal_Naive,0.0,165.06999999999962
15,43,2012-11-16,0.0,Seasonal_Naive,0.0,164.24
15,43,2012-11-23,0.0,Seasonal_Naive,0.0,149.61949999999987
33,99,2012-11-02,0.0,Seasonal_Naive,0.0,167.21499999999992
33,99,2012-11-09,0.0,Seasonal_Naive,0.0,172.86374999999967
33,99,2012-11-16,0.0,Seasonal_Naive,0.0,174.12
33,99,2012-11-23,0.0,Seasonal_Naive,0.0,172.82399999999987
30,19,2012-11-02,0.0,Seasonal_Naive,0.0,161.55
30,19,2012-11-09,0.0,Seasonal_Naive,0.0,154.3049999999994
30,19,2012-11-16,0.0,Seasonal_Naive,0.0,162.43175
30,19,2012-11-23,0.0,Seasonal_Naive,0.0,176.0
40,78,2012-11-02,0.0,Seasonal_Naive,0.0,175.51249999999993
40,78,2012-11-09,0.0,Seasonal_Naive,0.0,173.76899999999995
40,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.2
40,78,2012-11-23,0.0,Seasonal_Naive,0.0,149.6539999999997
43,55,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
43,55,2012-11-09,0.0,Seasonal_Naive,0.0,154.53899999999945
43,55,2012-11-16,0.0,Seasonal_Naive,0.0,166.78749999999974
43,55,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
14,43,2012-11-02,0.0,Seasonal_Naive,0.0,167.80499999999995
14,43,2012-11-09,0.0,Seasonal_Naive,0.0,158.49
14,43,2012-11-16,0.0,Seasonal_Naive,0.0,164.2629999999999
14,43,2012-11-23,0.0,Seasonal_Naive,0.0,162.61749999999935
36,99,2012-11-02,0.0,Seasonal_Naive,0.0,149.63424999999984
36,99,2012-11-09,0.0,Seasonal_Naive,0.0,153.94649999999996
36,99,2012-11-16,0.0,Seasonal_Naive,0.0,145.25
36,99,2012-11-23,0.0,Seasonal_Naive,0.0,143.37799999999976
27,39,2012-11-02,0.0,Seasonal_Naive,0.0,141.68
27,39,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
27,39,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
27,39,2012-11-23,0.0,Seasonal_Naive,0.0,154.4789999999998
44,34,2012-11-02,0.0,Seasonal_Naive,0.0,168.64524999999995
44,34,2012-11-09,0.0,Seasonal_Naive,0.0,182.84
44,34,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
44,34,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
17,99,2012-11-02,0.0,Seasonal_Naive,0.0,175.35
17,99,2012-11-09,0.0,Seasonal_Naive,0.0,149.6539999999997
17,99,2012-11-16,0.0,Seasonal_Naive,0.0,176.1257499999993
17,99,2012-11-23,0.0,Seasonal_Naive,0.0,158.50249999999946
18,39,2012-11-02,0.0,Seasonal_Naive,0.0,184.14549999999997
18,39,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
18,39,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
18,39,2012-11-23,0.0,Seasonal_Naive,0.0,159.85824999999977
22,45,2012-11-02,23.94,Seasonal_Naive,0.0,188.2539999999996
22,45,2012-11-09,11.97,Seasonal_Naive,0.0,170.37
22,45,2012-11-16,0.0,Seasonal_Naive,0.0,154.52499999999986
22,45,2012-11-23,0.0,Seasonal_Naive,0.0,175.4232499999996
23,51,2012-11-02,0.0,Seasonal_Naive,0.0,144.13149999999945
23,51,2012-11-09,0.0,Seasonal_Naive,0.0,159.88699999999963
23,51,2012-11-16,0.0,Seasonal_Naive,0.0,165.004
23,51,2012-11-23,0.0,Seasonal_Naive,0.0,149.7084999999994
24,45,2012-11-02,0.0,Seasonal_Naive,0.0,152.54249999999976
24,45,2012-11-09,11.97,Seasonal_Naive,0.0,167.99724999999984
24,45,2012-11-16,0.0,Seasonal_Naive,0.0,161.45374999999942
24,45,2012-11-23,0.0,Seasonal_Naive,0.0,162.5749999999996
25,19,2012-11-02,0.0,Seasonal_Naive,0.0,174.15074999999985
25,19,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
25,19,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
25,19,2012-11-23,0.0,Seasonal_Naive,0.0,156.02724999999984
25,48,2012-11-02,0.0,Seasonal_Naive,0.0,150.4329999999997
25,48,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
25,48,2012-11-16,0.0,Seasonal_Naive,0.0,169.70349999999954
25,48,2012-11-23,0.0,Seasonal_Naive,0.0,156.05999999999966
26,45,2012-11-02,0.0,Seasonal_Naive,0.0,141.04974999999976
26,45,2012-11-09,0.0,Seasonal_Naive,0.0,154.56
26,45,2012-11-16,121.85,Seasonal_Naive,14.526999999999996,283.4902499999995
26,45,2012-11-23,39.94,Seasonal_Naive,0.0,206.68
11,51,2012-11-02,0.0,Seasonal_Naive,0.0,164.27149999999983
11,51,2012-11-09,0.0,Seasonal_Naive,0.0,169.64399999999986
11,51,2012-11-16,0.0,Seasonal_Naive,0.0,154.5374999999998
11,51,2012-11-23,0.0,Seasonal_Naive,0.0,167.31599999999935
14,45,2012-11-02,0.0,Seasonal_Naive,0.0,176.83699999999982
14,45,2012-11-09,0.0,Seasonal_Naive,0.0,150.97
14,45,2012-11-16,0.0,Seasonal_Naive,0.0,157.12274999999983
14,45,2012-11-23,0.0,Seasonal_Naive,0.0,175.35374999999996
16,45,2012-11-02,0.0,Seasonal_Naive,0.0,149.6539999999997
16,45,2012-11-09,0.0,Seasonal_Naive,0.0,183.4934999999998
16,45,2012-11-16,0.0,Seasonal_Naive,0.0,165.11549999999937
16,45,2012-11-23,17.31,Seasonal_Naive,0.0,174.8454999999993
16,98,2012-11-02,2.72,Seasonal_Naive,0.0,152.3739999999997
16,98,2012-11-09,69.41,Seasonal_Naive,0.0,234.62099999999973
16,98,2012-11-16,38.44,Seasonal_Naive,0.0,211.26399999999987
16,98,2012-11-23,52.76,Seasonal_Naive,0.0,205.30249999999975
17,47,2012-11-02,0.0,Seasonal_Naive,0.0,168.86924999999988
17,47,2012-11-09,0.0,Seasonal_Naive,0.0,173.76899999999995
17,47,2012-11-16,0.0,Seasonal_Naive,0.0,169.7472499999993
17,47,2012-11-23,0.0,Seasonal_Naive,0.0,143.45099999999974
17,49,2012-11-02,26.73,Seasonal_Naive,0.0,177.9819999999998
17,49,2012-11-09,5.94,Seasonal_Naive,0.0,172.69149999999993
17,49,2012-11-16,11.88,Seasonal_Naive,0.0,181.57274999999962
17,49,2012-11-23,14.85,Seasonal_Naive,0.0,164.45
18,96,2012-11-02,0.0,Seasonal_Naive,0.0,157.22349999999926
18,96,2012-11-09,0.0,Seasonal_Naive,0.0,148.1247499999998
18,96,2012-11-16,0.0,Seasonal_Naive,0.0,149.7149999999994
18,96,2012-11-23,0.0,Seasonal_Naive,0.0,139.01099999999994
19,47,2012-11-02,649.0,Seasonal_Naive,540.0,814.5574999999997
19,47,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
19,47,2012-11-16,0.0,Seasonal_Naive,0.0,149.7239999999993
19,47,2012-11-23,0.0,Seasonal_Naive,0.0,169.69949999999957
20,51,2012-11-02,0.0,Seasonal_Naive,0.0,149.6194999999999
20,51,2012-11-09,0.0,Seasonal_Naive,0.0,151.8144999999997
20,51,2012-11-16,0.0,Seasonal_Naive,0.0,159.88699999999963
20,51,2012-11-23,0.0,Seasonal_Naive,0.0,140.79999999999998
28,51,2012-11-02,0.0,Seasonal_Naive,0.0,156.0
28,51,2012-11-09,0.0,Seasonal_Naive,0.0,168.68849999999972
28,51,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
28,51,2012-11-23,0.0,Seasonal_Naive,0.0,158.4229999999999
29,49,2012-11-02,38.61,Seasonal_Naive,0.0,196.1234999999994
29,49,2012-11-09,41.58,Seasonal_Naive,0.0,210.2684999999997
29,49,2012-11-16,74.25,Seasonal_Naive,0.0,234.10824999999977
29,49,2012-11-23,38.61,Seasonal_Naive,0.0,193.1934999999999
30,23,2012-11-02,0.0,Seasonal_Naive,0.0,149.48299999999998
30,23,2012-11-09,0.0,Seasonal_Naive,0.0,179.76
30,23,2012-11-16,0.0,Seasonal_Naive,0.0,150.9897499999999
30,23,2012-11-23,47.5,Seasonal_Naive,0.0,204.6249999999998
30,27,2012-11-02,0.0,Seasonal_Naive,0.0,154.44299999999998
30,27,2012-11-09,0.0,Seasonal_Naive,0.0,150.4329999999997
30,27,2012-11-16,0.0,Seasonal_Naive,0.0,153.94649999999996
30,27,2012-11-23,0.0,Seasonal_Naive,0.0,167.2
30,56,2012-11-02,44.0,Seasonal_Naive,0.0,180.78074999999987
30,56,2012-11-09,4.0,Seasonal_Naive,0.0,152.1277499999998
30,56,2012-11-16,0.0,Seasonal_Naive,0.0,162.5749999999996
30,56,2012-11-23,117.98,Seasonal_Naive,32.923500000000004,276.45874999999955
31,47,2012-11-02,0.0,Seasonal_Naive,0.0,166.75149999999994
31,47,2012-11-09,0.0,Seasonal_Naive,0.0,152.54249999999976
31,47,2012-11-16,0.0,Seasonal_Naive,0.0,158.56499999999912
31,47,2012-11-23,0.0,Seasonal_Naive,0.0,157.41
31,78,2012-11-02,0.0,Seasonal_Naive,0.0,167.33324999999925
31,78,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
31,78,2012-11-16,0.0,Seasonal_Naive,0.0,156.0
31,78,2012-11-23,0.0,Seasonal_Naive,0.0,158.40224999999998
32,45,2012-11-02,5.97,Seasonal_Naive,0.0,163.09274999999982
32,45,2012-11-09,0.0,Seasonal_Naive,0.0,150.58049999999943
32,45,2012-11-16,5.97,Seasonal_Naive,0.0,150.06999999999945
32,45,2012-11-23,0.0,Seasonal_Naive,0.0,166.76649999999987
33,9,2012-11-02,9.12,Seasonal_Naive,0.0,165.28074999999913
33,9,2012-11-09,0.0,Seasonal_Naive,0.0,165.16849999999994
33,9,2012-11-16,0.0,Seasonal_Naive,0.0,140.87999999999957
33,9,2012-11-23,2.28,Seasonal_Naive,0.0,157.82774999999975
33,22,2012-11-02,20.0,Seasonal_Naive,0.0,169.6194999999999
33,22,2012-11-09,37.5,Seasonal_Naive,0.0,212.85
33,22,2012-11-16,25.0,Seasonal_Naive,0.0,195.58
33,22,2012-11-23,15.0,Seasonal_Naive,0.0,177.43175
34,47,2012-11-02,0.0,Seasonal_Naive,0.0,154.56
34,47,2012-11-09,0.0,Seasonal_Naive,0.0,161.35
34,47,2012-11-16,0.0,Seasonal_Naive,0.0,149.62199999999987
34,47,2012-11-23,0.0,Seasonal_Naive,0.0,157.12274999999983
34,60,2012-11-02,35.2,Seasonal_Naive,0.0,210.71249999999992
34,60,2012-11-09,176.0,Seasonal_Naive,79.40474999999999,334.4
34,60,2012-11-16,132.0,Seasonal_Naive,30.979000000000003,290.43549999999976
34,60,2012-11-23,114.4,Seasonal_Naive,16.965500000000006,268.6
35,47,2012-11-02,0.0,Seasonal_Naive,0.0,152.5359999999998
35,47,2012-11-09,120.0,Seasonal_Naive,21.660249999999998,282.5067499999996
35,47,2012-11-16,279.0,Seasonal_Naive,185.9755,420.70299999999986
35,47,2012-11-23,0.0,Seasonal_Naive,0.0,167.2
35,49,2012-11-02,0.0,Seasonal_Naive,0.0,178.3169999999998
35,49,2012-11-09,0.0,Seasonal_Naive,0.0,177.4902499999999
35,49,2012-11-16,0.0,Seasonal_Naive,0.0,151.28799999999964
35,49,2012-11-23,0.0,Seasonal_Naive,0.0,162.49424999999965
35,96,2012-11-02,0.0,Seasonal_Naive,0.0,161.35499999999996
35,96,2012-11-09,0.0,Seasonal_Naive,0.0,166.76649999999987
35,96,2012-11-16,0.0,Seasonal_Naive,0.0,165.004
35,96,2012-11-23,0.0,Seasonal_Naive,0.0,154.63124999999962
36,9,2012-11-02,15.88,Seasonal_Naive,0.0,170.07999999999998
36,9,2012-11-09,15.88,Seasonal_Naive,0.0,171.94224999999966
36,9,2012-11-16,0.0,Seasonal_Naive,0.0,178.32049999999978
36,9,2012-11-23,4.36,Seasonal_Naive,0.0,174.06349999999955
37,20,2012-11-02,0.0,Seasonal_Naive,0.0,158.58849999999947
37,20,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
37,20,2012-11-16,0.0,Seasonal_Naive,0.0,168.64
37,20,2012-11-23,0.0,Seasonal_Naive,0.0,157.09799999999996
37,26,2012-11-02,5.94,Seasonal_Naive,0.0,163.37474999999986
37,26,2012-11-09,0.0,Seasonal_Naive,0.0,169.72649999999942
37,26,2012-11-16,0.0,Seasonal_Naive,0.0,197.02499999999986
37,26,2012-11-23,0.0,Seasonal_Naive,0.0,154.44
37,49,2012-11-02,0.0,Seasonal_Naive,0.0,174.71
37,49,2012-11-09,0.0,Seasonal_Naive,0.0,176.82999999999984
37,49,2012-11-16,0.0,Seasonal_Naive,0.0,154.20749999999995
37,49,2012-11-23,0.0,Seasonal_Naive,0.0,157.12274999999983
38,34,2012-11-02,0.0,Seasonal_Naive,0.0,162.43
38,34,2012-11-09,0.0,Seasonal_Naive,0.0,158.4229999999999
38,34,2012-11-16,0.0,Seasonal_Naive,0.0,162.47524999999976
38,34,2012-11-23,0.0,Seasonal_Naive,0.0,168.64
38,44,2012-11-02,0.0,Seasonal_Naive,0.0,165.54249999999976
38,44,2012-11-09,0.0,Seasonal_Naive,0.0,159.86324999999977
38,44,2012-11-16,3.5,Seasonal_Naive,0.0,170.83999999999924
38,44,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
39,45,2012-11-02,0.0,Seasonal_Naive,0.0,153.9789999999998
39,45,2012-11-09,22.94,Seasonal_Naive,0.0,181.34
39,45,2012-11-16,11.47,Seasonal_Naive,0.0,161.9684999999999
39,45,2012-11-23,5.97,Seasonal_Naive,0.0,156.9597499999999
41,45,2012-11-02,31.88,Seasonal_Naive,0.0,189.00274999999982
41,45,2012-11-09,35.82,Seasonal_Naive,0.0,183.8599999999998
41,45,2012-11-16,0.0,Seasonal_Naive,0.0,156.02724999999984
41,45,2012-11-23,0.0,Seasonal_Naive,0.0,158.50074999999944
42,23,2012-11-02,55.96,Seasonal_Naive,0.0,221.52249999999967
42,23,2012-11-09,28.85,Seasonal_Naive,0.0,187.32874999999956
42,23,2012-11-16,23.08,Seasonal_Naive,0.0,173.5784999999999
42,23,2012-11-23,27.98,Seasonal_Naive,0.0,177.60199999999986
42,27,2012-11-02,53.19,Seasonal_Naive,0.0,218.40099999999973
42,27,2012-11-09,20.51,Seasonal_Naive,0.0,179.82999999999998
42,27,2012-11-16,4.0,Seasonal_Naive,0.0,153.6219999999999
42,27,2012-11-23,11.54,Seasonal_Naive,0.0,185.32374999999985
44,20,2012-11-02,4.0,Seasonal_Naive,0.0,172.04049999999978
44,20,2012-11-09,0.0,Seasonal_Naive,0.0,143.41574999999992
44,20,2012-11-16,0.0,Seasonal_Naive,0.0,139.65399999999883
44,20,2012-11-23,0.0,Seasonal_Naive,0.0,140.8
44,26,2012-11-02,0.0,Seasonal_Naive,0.0,162.60974999999902
44,26,2012-11-09,0.0,Seasonal_Naive,0.0,154.20749999999995
44,26,2012-11-16,0.0,Seasonal_Naive,0.0,140.8219999999999
44,26,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
1,51,2012-11-02,0.0,Seasonal_Naive,0.0,164.30249999999967
1,51,2012-11-09,0.0,Seasonal_Naive,0.0,158.5459999999992
1,51,2012-11-16,0.0,Seasonal_Naive,0.0,166.8119999999996
1,51,2012-11-23,0.0,Seasonal_Naive,0.0,165.0549999999997
2,45,2012-11-02,0.0,Seasonal_Naive,0.0,143.70449999999974
2,45,2012-11-09,11.97,Seasonal_Naive,0.0,170.37224999999998
2,45,2012-11-16,23.94,Seasonal_Naive,0.0,172.94
2,45,2012-11-23,0.0,Seasonal_Naive,0.0,162.43175
3,51,2012-11-02,1.92,Seasonal_Naive,0.0,161.23999999999998
3,51,2012-11-09,0.0,Seasonal_Naive,0.0,162.47524999999976
3,51,2012-11-16,0.0,Seasonal_Naive,0.0,162.47524999999976
3,51,2012-11-23,0.0,Seasonal_Naive,0.0,165.19949999999977
5,49,2012-11-02,26.73,Seasonal_Naive,0.0,206.57099999999954
5,49,2012-11-09,32.67,Seasonal_Naive,0.0,200.46999999999997
5,49,2012-11-16,20.79,Seasonal_Naive,0.0,183.35249999999965
5,49,2012-11-23,14.85,Seasonal_Naive,0.0,177.28
6,51,2012-11-02,0.0,Seasonal_Naive,0.0,158.40224999999998
6,51,2012-11-09,0.0,Seasonal_Naive,0.0,154.4789999999998
6,51,2012-11-16,0.0,Seasonal_Naive,0.0,168.89324999999977
6,51,2012-11-23,0.0,Seasonal_Naive,0.0,150.5119999999998
7,45,2012-11-02,17.91,Seasonal_Naive,0.0,162.91124999999994
7,45,2012-11-09,23.88,Seasonal_Naive,0.0,180.97799999999995
7,45,2012-11-16,5.97,Seasonal_Naive,0.0,164.4437499999996
7,45,2012-11-23,0.0,Seasonal_Naive,0.0,149.65399999999974
8,47,2012-11-02,0.0,Seasonal_Naive,0.0,172.53674999999996
8,47,2012-11-09,0.0,Seasonal_Naive,0.0,142.60624999999996
8,47,2012-11-16,0.0,Seasonal_Naive,0.0,158.4229999999999
8,47,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
9,49,2012-11-02,65.46,Seasonal_Naive,0.0,250.26499999999996
9,49,2012-11-09,59.4,Seasonal_Naive,0.0,203.52924999999948
9,49,2012-11-16,44.55,Seasonal_Naive,0.0,212.5079999999991
9,49,2012-11-23,77.22,Seasonal_Naive,0.0,226.82
9,60,2012-11-02,79.2,Seasonal_Naive,0.0,248.8754999999997
9,60,2012-11-09,132.0,Seasonal_Naive,13.991000000000001,308.0569999999997
9,60,2012-11-16,61.6,Seasonal_Naive,0.0,234.58299999999988
9,60,2012-11-23,70.4,Seasonal_Naive,0.0,245.8602499999994
27,47,2012-11-02,0.0,Seasonal_Naive,0.0,151.7784999999999
27,47,2012-11-09,0.0,Seasonal_Naive,0.0,155.51249999999993
27,47,2012-11-16,0.0,Seasonal_Naive,0.0,149.63424999999984
27,47,2012-11-23,0.0,Seasonal_Naive,0.0,149.0344999999998
10,51,2012-11-02,0.0,Seasonal_Naive,0.0,149.7084999999994
10,51,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
10,51,2012-11-16,0.0,Seasonal_Naive,0.0,149.7149999999994
10,51,2012-11-23,0.0,Seasonal_Naive,0.0,145.50624999999962
11,48,2012-11-02,0.0,Seasonal_Naive,0.0,154.59749999999946
11,48,2012-11-09,0.0,Seasonal_Naive,0.0,161.35499999999996
11,48,2012-11-16,0.0,Seasonal_Naive,0.0,157.41
11,48,2012-11-23,0.0,Seasonal_Naive,0.0,159.33249999999992
11,50,2012-11-02,0.0,Seasonal_Naive,0.0,164.42999999999898
11,50,2012-11-09,0.0,Seasonal_Naive,0.0,154.2
11,50,2012-11-16,0.0,Seasonal_Naive,0.0,154.2722499999996
11,50,2012-11-23,0.0,Seasonal_Naive,0.0,167.2
15,45,2012-11-02,0.0,Seasonal_Naive,0.0,158.5107499999999
15,45,2012-11-09,19.86,Seasonal_Naive,0.0,178.26
15,45,2012-11-16,0.0,Seasonal_Naive,0.0,165.0549999999997
15,45,2012-11-23,0.0,Seasonal_Naive,0.0,168.64
18,47,2012-11-02,0.0,Seasonal_Naive,0.0,157.12274999999983
18,47,2012-11-09,0.0,Seasonal_Naive,0.0,173.76899999999995
18,47,2012-11-16,0.0,Seasonal_Naive,0.0,144.12924999999947
18,47,2012-11-23,0.0,Seasonal_Naive,0.0,175.5
21,48,2012-11-02,0.0,Seasonal_Naive,0.0,143.6932499999998
21,48,2012-11-09,0.0,Seasonal_Naive,0.0,149.67249999999962
21,48,2012-11-16,0.0,Seasonal_Naive,0.0,164.2589999999999
21,48,2012-11-23,0.0,Seasonal_Naive,0.0,154.3049999999994
27,78,2012-11-02,0.0,Seasonal_Naive,0.0,165.54249999999976
27,78,2012-11-09,0.0,Seasonal_Naive,0.0,172.9829999999999
27,78,2012-11-16,0.0,Seasonal_Naive,0.0,150.97
27,78,2012-11-23,0.0,Seasonal_Naive,0.0,156.02724999999984
30,33,2012-11-02,0.0,Seasonal_Naive,0.0,167.21499999999992
30,33,2012-11-09,0.0,Seasonal_Naive,0.0,161.44524999999948
30,33,2012-11-16,0.0,Seasonal_Naive,0.0,168.66449999999986
30,33,2012-11-23,0.0,Seasonal_Naive,0.0,154.20899999999995
37,22,2012-11-02,0.0,Seasonal_Naive,0.0,165.54249999999976
37,22,2012-11-09,8.5,Seasonal_Naive,0.0,166.9
37,22,2012-11-16,0.0,Seasonal_Naive,0.0,132.0
37,22,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
38,24,2012-11-02,0.0,Seasonal_Naive,0.0,175.5
38,24,2012-11-09,0.0,Seasonal_Naive,0.0,149.6219999999999
38,24,2012-11-16,0.0,Seasonal_Naive,0.0,170.77249999999896
38,24,2012-11-23,0.0,Seasonal_Naive,0.0,158.40224999999998
42,55,2012-11-02,0.0,Seasonal_Naive,0.0,161.4222499999996
42,55,2012-11-09,0.0,Seasonal_Naive,0.0,157.12274999999983
42,55,2012-11-16,0.0,Seasonal_Naive,0.0,151.82099999999966
42,55,2012-11-23,0.0,Seasonal_Naive,0.0,136.2699999999996
45,51,2012-11-02,0.0,Seasonal_Naive,0.0,162.43
45,51,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
45,51,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
45,51,2012-11-23,0.0,Seasonal_Naive,0.0,152.54249999999976
9,47,2012-11-02,0.0,Seasonal_Naive,0.0,165.004
9,47,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
9,47,2012-11-16,0.0,Seasonal_Naive,0.0,154.5959999999998
9,47,2012-11-23,0.0,Seasonal_Naive,0.0,175.51249999999993
23,48,2012-11-02,0.0,Seasonal_Naive,0.0,159.9494999999993
23,48,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
23,48,2012-11-16,0.0,Seasonal_Naive,0.0,168.0212499999999
23,48,2012-11-23,0.0,Seasonal_Naive,0.0,149.71499999999938
25,51,2012-11-02,0.0,Seasonal_Naive,0.0,151.8144999999997
25,51,2012-11-09,0.0,Seasonal_Naive,0.0,154.23249999999982
25,51,2012-11-16,7.0,Seasonal_Naive,0.0,140.82874999999902
25,51,2012-11-23,0.0,Seasonal_Naive,0.0,167.9249999999993
12,99,2012-11-02,0.0,Seasonal_Naive,0.0,167.2
12,99,2012-11-09,0.0,Seasonal_Naive,0.0,149.6539999999997
12,99,2012-11-16,0.0,Seasonal_Naive,0.0,168.71999999999954
12,99,2012-11-23,0.0,Seasonal_Naive,0.0,161.6797499999993
17,78,2012-11-02,0.0,Seasonal_Naive,0.0,174.77899999999963
17,78,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
17,78,2012-11-16,9.88,Seasonal_Naive,0.0,177.0949999999999
17,78,2012-11-23,0.0,Seasonal_Naive,0.0,162.49824999999964
18,78,2012-11-02,0.0,Seasonal_Naive,0.0,171.8572499999999
18,78,2012-11-09,0.0,Seasonal_Naive,0.0,162.60599999999943
18,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.5959999999998
18,78,2012-11-23,0.0,Seasonal_Naive,0.0,178.04749999999973
19,78,2012-11-02,0.0,Seasonal_Naive,0.0,136.78074999999987
19,78,2012-11-09,0.0,Seasonal_Naive,0.0,157.5354999999993
19,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.46649999999985
19,78,2012-11-23,0.0,Seasonal_Naive,0.0,174.7259999999999
21,51,2012-11-02,0.0,Seasonal_Naive,0.0,158.52324999999982
21,51,2012-11-09,0.0,Seasonal_Naive,0.0,140.8
21,51,2012-11-16,0.0,Seasonal_Naive,0.0,194.4972499999998
21,51,2012-11-23,0.0,Seasonal_Naive,0.0,145.50399999999965
29,47,2012-11-02,0.0,Seasonal_Naive,0.0,172.53674999999996
29,47,2012-11-09,0.0,Seasonal_Naive,0.0,174.12
29,47,2012-11-16,0.0,Seasonal_Naive,0.0,168.86924999999988
29,47,2012-11-23,0.0,Seasonal_Naive,0.0,141.87799999999893
29,96,2012-11-02,0.0,Seasonal_Naive,0.0,154.20749999999995
29,96,2012-11-09,0.0,Seasonal_Naive,0.0,157.09
29,96,2012-11-16,0.0,Seasonal_Naive,0.0,165.16
29,96,2012-11-23,0.0,Seasonal_Naive,0.0,159.32
30,55,2012-11-02,0.0,Seasonal_Naive,0.0,162.61749999999935
30,55,2012-11-09,0.0,Seasonal_Naive,0.0,167.2
30,55,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
30,55,2012-11-23,0.0,Seasonal_Naive,0.0,157.41
35,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
35,78,2012-11-09,0.0,Seasonal_Naive,0.0,149.60000000000002
35,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
35,78,2012-11-23,0.0,Seasonal_Naive,0.0,161.4222499999996
36,22,2012-11-02,0.0,Seasonal_Naive,0.0,157.12274999999983
